WORK_ID,MP_NAME,CONSTITUENCY_NAME,WORK_CATEGORY,ACTIVITY_NAME,HYBRID_RISK_SCORE,FINAL_RISK_LEVEL,DETECTOR_AGREEMENT,DETECTOR_AGREEMENT_COUNT,INVESTIGATION_PRIORITY,RULE_SCORE,STATISTICAL_SCORE,ISOLATION_FOREST_SCORE,RECOMMENDED_AMOUNT,SANCTION_AMOUNT,ACTUAL_AMOUNT,DISBURSED_AMOUNT,COST_VS_PEER_MEDIAN,PEER_Z_SCORE,TRANSACTION_COUNT,VENDOR_COUNT,MAX_TRANSACTION_AMOUNT,RECOMMENDATION_DATE,SANCTION_DATE,COMPLETION_DATE,DAYS_RECOMMENDATION_TO_SANCTION,DAYS_SANCTION_TO_COMPLETION,SUMMARY,INVESTIGATION_GUIDANCE,DISCLAIMER,FINANCIAL_EVIDENCE,STATISTICAL_EVIDENCE,TRANSACTION_EVIDENCE,TIMELINE_EVIDENCE
171650,KADIYAM KAVYA,Unknown,Normal/Others,WS/MP18389/2025-2026/171650-Construction of boundary walls of existing public and community buildings,12.24,LOW,NONE,0,5,18.0,15.0,2.3,500000.0,500000.0,,,2.0,,0,0,0.0,2025-02-04,2025-08-29,,,,The work shows sanctioned cost is 2.00x the peer median.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""high_peer_cost"", ""severity"": ""medium"", ""finding"": ""Sanctioned cost is at least 2x the peer-group median"", ""ratio"": 2.0}]",[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-02-04"", ""sanction_date"": ""2025-08-29"", ""days"": null}]"
174735,ARUNA. D. K,Unknown,Normal/Others,WS/MP18191/2025-2026/174735-Construction of boundary walls of existing public and community buildings,12.24,LOW,NONE,0,5,18.0,15.0,2.3,500000.0,500000.0,,,2.0,,0,0,0.0,2025-02-10,2026-01-17,,,,The work shows sanctioned cost is 2.00x the peer median.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""high_peer_cost"", ""severity"": ""medium"", ""finding"": ""Sanctioned cost is at least 2x the peer-group median"", ""ratio"": 2.0}]",[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-02-10"", ""sanction_date"": ""2026-01-17"", ""days"": null}]"
174741,ARUNA. D. K,Unknown,Normal/Others,"WS/MP18191/2025-2026/174741-Construction of roads, link roads, pathways or any other road with or without drainage system",12.24,LOW,NONE,0,5,18.0,15.0,2.3,500000.0,500000.0,,,2.0,,0,0,0.0,2025-02-10,2025-06-06,,,,The work shows sanctioned cost is 2.00x the peer median.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""high_peer_cost"", ""severity"": ""medium"", ""finding"": ""Sanctioned cost is at least 2x the peer-group median"", ""ratio"": 2.0}]",[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-02-10"", ""sanction_date"": ""2025-06-06"", ""days"": null}]"
179210,CHAMALA KIRAN KUMAR REDDY,Unknown,Normal/Others,WS/MP18338/2025-2026/179210-Construction of buildings for community cultural activities,12.24,LOW,NONE,0,5,18.0,15.0,2.3,500000.0,500000.0,,,2.0,,0,0,0.0,2025-03-05,2025-05-01,,,,The work shows sanctioned cost is 2.00x the peer median.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""high_peer_cost"", ""severity"": ""medium"", ""finding"": ""Sanctioned cost is at least 2x the peer-group median"", ""ratio"": 2.0}]",[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-03-05"", ""sanction_date"": ""2025-05-01"", ""days"": null}]"
180895,Sanjay Kumar Bandi,Unknown,Normal/Others,WS/MP770/2025-2026/180895-Construction of community centers and community halls,12.24,LOW,NONE,0,5,18.0,15.0,2.3,500000.0,500000.0,,,2.0,,0,0,0.0,2025-03-11,2025-11-21,,,,The work shows sanctioned cost is 2.00x the peer median.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""high_peer_cost"", ""severity"": ""medium"", ""finding"": ""Sanctioned cost is at least 2x the peer-group median"", ""ratio"": 2.0}]",[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-03-11"", ""sanction_date"": ""2025-11-21"", ""days"": null}]"
182594,RAMASAHAYAM RAGHURAM REDDY,Unknown,Normal/Others,WS/MP18189/2025-2026/182594-Lighting of public spaces,12.24,LOW,NONE,0,5,18.0,15.0,2.3,500000.0,500000.0,,,2.0,,0,0,0.0,2025-06-17,2025-09-18,,,,The work shows sanctioned cost is 2.00x the peer median.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""high_peer_cost"", ""severity"": ""medium"", ""finding"": ""Sanctioned cost is at least 2x the peer-group median"", ""ratio"": 2.0}]",[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-06-17"", ""sanction_date"": ""2025-09-18"", ""days"": null}]"
182910,RAMASAHAYAM RAGHURAM REDDY,Unknown,Normal/Others,WS/MP18189/2025-2026/182910-Lighting of public spaces,12.24,LOW,NONE,0,5,18.0,15.0,2.3,500000.0,500000.0,,,2.0,,0,0,0.0,2025-06-16,2025-09-10,,,,The work shows sanctioned cost is 2.00x the peer median.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""high_peer_cost"", ""severity"": ""medium"", ""finding"": ""Sanctioned cost is at least 2x the peer-group median"", ""ratio"": 2.0}]",[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-06-16"", ""sanction_date"": ""2025-09-10"", ""days"": null}]"
184001,RAMASAHAYAM RAGHURAM REDDY,Unknown,Normal/Others,WS/MP18189/2025-2026/184001-Construction of culverts and bridges,12.24,LOW,NONE,0,5,18.0,15.0,2.3,500000.0,500000.0,,,2.0,,0,0,0.0,2025-06-16,2025-09-15,,,,The work shows sanctioned cost is 2.00x the peer median.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""high_peer_cost"", ""severity"": ""medium"", ""finding"": ""Sanctioned cost is at least 2x the peer-group median"", ""ratio"": 2.0}]",[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-06-16"", ""sanction_date"": ""2025-09-15"", ""days"": null}]"
184307,RAMASAHAYAM RAGHURAM REDDY,Unknown,Normal/Others,"WS/MP18189/2025-2026/184307-Construction of roads, link roads, pathways or any other road with or without drainage system",12.24,LOW,NONE,0,5,18.0,15.0,2.3,500000.0,500000.0,,,2.0,,0,0,0.0,2025-06-16,2025-09-15,,,,The work shows sanctioned cost is 2.00x the peer median.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""high_peer_cost"", ""severity"": ""medium"", ""finding"": ""Sanctioned cost is at least 2x the peer-group median"", ""ratio"": 2.0}]",[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-06-16"", ""sanction_date"": ""2025-09-15"", ""days"": null}]"
184786,RAMASAHAYAM RAGHURAM REDDY,Unknown,Normal/Others,"WS/MP18189/2025-2026/184786-Construction of roads, link roads, pathways or any other road with or without drainage system",12.24,LOW,NONE,0,5,18.0,15.0,2.3,500000.0,500000.0,,,2.0,,0,0,0.0,2025-06-27,2025-07-23,,,,The work shows sanctioned cost is 2.00x the peer median.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""high_peer_cost"", ""severity"": ""medium"", ""finding"": ""Sanctioned cost is at least 2x the peer-group median"", ""ratio"": 2.0}]",[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-06-27"", ""sanction_date"": ""2025-07-23"", ""days"": null}]"
184792,RAMASAHAYAM RAGHURAM REDDY,Unknown,Normal/Others,"WS/MP18189/2025-2026/184792-Construction of roads, link roads, pathways or any other road with or without drainage system",12.24,LOW,NONE,0,5,18.0,15.0,2.3,500000.0,500000.0,,,2.0,,0,0,0.0,2025-06-16,2025-09-06,,,,The work shows sanctioned cost is 2.00x the peer median.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""high_peer_cost"", ""severity"": ""medium"", ""finding"": ""Sanctioned cost is at least 2x the peer-group median"", ""ratio"": 2.0}]",[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-06-16"", ""sanction_date"": ""2025-09-06"", ""days"": null}]"
184815,RAMASAHAYAM RAGHURAM REDDY,Unknown,Normal/Others,WS/MP18189/2026-2027/184815-Providing drains and gutters for public drainage,12.24,LOW,NONE,0,5,18.0,15.0,2.3,500000.0,500000.0,,,2.0,,0,0,0.0,2025-06-16,2026-08-22,,,,The work shows sanctioned cost is 2.00x the peer median.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""high_peer_cost"", ""severity"": ""medium"", ""finding"": ""Sanctioned cost is at least 2x the peer-group median"", ""ratio"": 2.0}]",[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-06-16"", ""sanction_date"": ""2026-08-22"", ""days"": null}]"
184816,RAMASAHAYAM RAGHURAM REDDY,Unknown,Normal/Others,"WS/MP18189/2026-2027/184816-Construction of roads, link roads, pathways or any other road with or without drainage system",12.24,LOW,NONE,0,5,18.0,15.0,2.3,500000.0,500000.0,,,2.0,,0,0,0.0,2025-06-16,2026-08-22,,,,The work shows sanctioned cost is 2.00x the peer median.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""high_peer_cost"", ""severity"": ""medium"", ""finding"": ""Sanctioned cost is at least 2x the peer-group median"", ""ratio"": 2.0}]",[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-06-16"", ""sanction_date"": ""2026-08-22"", ""days"": null}]"
185083,RAMASAHAYAM RAGHURAM REDDY,Unknown,Normal/Others,WS/MP18189/2025-2026/185083-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,12.24,LOW,NONE,0,5,18.0,15.0,2.3,500000.0,500000.0,,,2.0,,0,0,0.0,2025-06-17,2025-09-18,,,,The work shows sanctioned cost is 2.00x the peer median.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""high_peer_cost"", ""severity"": ""medium"", ""finding"": ""Sanctioned cost is at least 2x the peer-group median"", ""ratio"": 2.0}]",[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-06-17"", ""sanction_date"": ""2025-09-18"", ""days"": null}]"
185703,KADIYAM KAVYA,Unknown,Normal/Others,WS/MP18389/2025-2026/185703-Construction of boundary walls of existing public and community buildings,12.24,LOW,NONE,0,5,18.0,15.0,2.3,500000.0,500000.0,,,2.0,,0,0,0.0,2025-03-23,2026-01-21,,,,The work shows sanctioned cost is 2.00x the peer median.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""high_peer_cost"", ""severity"": ""medium"", ""finding"": ""Sanctioned cost is at least 2x the peer-group median"", ""ratio"": 2.0}]",[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-03-23"", ""sanction_date"": ""2026-01-21"", ""days"": null}]"
186858,VAMSI KRISHNA GADDAM,Unknown,Normal/Others,WS/MP18388/2025-2026/186858-Installation of fixed garden gym equipment,12.24,LOW,NONE,0,5,18.0,15.0,2.3,500000.0,500000.0,,,2.0,,0,0,0.0,2025-04-01,2026-01-05,,,,The work shows sanctioned cost is 2.00x the peer median.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""high_peer_cost"", ""severity"": ""medium"", ""finding"": ""Sanctioned cost is at least 2x the peer-group median"", ""ratio"": 2.0}]",[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-04-01"", ""sanction_date"": ""2026-01-05"", ""days"": null}]"
187783,CHAMALA KIRAN KUMAR REDDY,Unknown,Normal/Others,"WS/MP18338/2025-2026/187783-Construction of roads, link roads, pathways or any other road with or without drainage system",12.24,LOW,NONE,0,5,18.0,15.0,2.3,500000.0,500000.0,,,2.0,,0,0,0.0,2025-03-29,2025-07-14,,,,The work shows sanctioned cost is 2.00x the peer median.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""high_peer_cost"", ""severity"": ""medium"", ""finding"": ""Sanctioned cost is at least 2x the peer-group median"", ""ratio"": 2.0}]",[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-03-29"", ""sanction_date"": ""2025-07-14"", ""days"": null}]"
187785,CHAMALA KIRAN KUMAR REDDY,Unknown,Normal/Others,"WS/MP18338/2025-2026/187785-Construction of roads, link roads, pathways or any other road with or without drainage system",12.24,LOW,NONE,0,5,18.0,15.0,2.3,500000.0,500000.0,,,2.0,,0,0,0.0,2025-03-29,2025-07-14,,,,The work shows sanctioned cost is 2.00x the peer median.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""high_peer_cost"", ""severity"": ""medium"", ""finding"": ""Sanctioned cost is at least 2x the peer-group median"", ""ratio"": 2.0}]",[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-03-29"", ""sanction_date"": ""2025-07-14"", ""days"": null}]"
188562,VAMSI KRISHNA GADDAM,Unknown,Normal/Others,WS/MP18388/2025-2026/188562-Construction of community centers and community halls,12.24,LOW,NONE,0,5,18.0,15.0,2.3,500000.0,500000.0,,,2.0,,0,0,0.0,2025-04-01,2026-01-05,,,,The work shows sanctioned cost is 2.00x the peer median.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""high_peer_cost"", ""severity"": ""medium"", ""finding"": ""Sanctioned cost is at least 2x the peer-group median"", ""ratio"": 2.0}]",[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-04-01"", ""sanction_date"": ""2026-01-05"", ""days"": null}]"
