WORK_RECOMMENDATION_DTL_ID,RULE_SCORE,STATISTICAL_SCORE,ISOLATION_FOREST_SCORE,RULE_CONTRIBUTION,STATISTICAL_CONTRIBUTION,ML_CONTRIBUTION,HYBRID_RISK_SCORE,DETECTOR_AGREEMENT_COUNT,DETECTOR_AGREEMENT,FINAL_RISK_LEVEL,INVESTIGATION_PRIORITY,EVIDENCE_SUMMARY,RULE_RISK_LEVEL,RULE_ANOMALY_FLAG,RULE_REASON_CODES,RULE_REASONS,DATA_QUALITY_SCORE,STATISTICAL_RISK_LEVEL,STATISTICAL_ANOMALY_FLAG,STATISTICAL_REASON_CODES,STATISTICAL_REASONS,STATISTICAL_CONFIDENCE,ISOLATION_FOREST_RISK_LEVEL,ISOLATION_FOREST_ANOMALY_FLAG,ISOLATION_FOREST_REASON
159652,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
181064,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
184457,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
184861,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
187533,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
189996,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
191981,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
192191,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
192249,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
192340,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
192341,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
192346,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
192351,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
220047,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
220976,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
221180,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
221189,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
221190,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
221305,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
221306,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
221307,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
221309,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
221310,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
221311,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
221312,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
223163,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
223173,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
223725,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
223825,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
224020,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
224054,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
224204,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
229827,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
229828,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
229829,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
234522,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
236440,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
250169,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
